Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003
"06037430901","Census Tract 4309.01, Los Angeles County, California","ACSSF","ca","140","00","0005599",,,,,"06","037",,,"430901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430901","Census Tract 4309.01",,,,1056,295,272
"06037430902","Census Tract 4309.02, Los Angeles County, California","ACSSF","ca","140","00","0005600",,,,,"06","037",,,"430902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430902","Census Tract 4309.02",,,,1172,208,297
"06037431002","Census Tract 4310.02, Los Angeles County, California","ACSSF","ca","140","00","0005601",,,,,"06","037",,,"431002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431002","Census Tract 4310.02",,,,475,140,135
"06037431003","Census Tract 4310.03, Los Angeles County, California","ACSSF","ca","140","00","0005602",,,,,"06","037",,,"431003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431003","Census Tract 4310.03",,,,1039,164,347
"06037431004","Census Tract 4310.04, Los Angeles County, California","ACSSF","ca","140","00","0005603",,,,,"06","037",,,"431004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431004","Census Tract 4310.04",,,,771,245,136
"06037431100","Census Tract 4311, Los Angeles County, California","ACSSF","ca","140","00","0005604",,,,,"06","037",,,"431100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431100","Census Tract 4311",,,,1214,342,300
"06037431200","Census Tract 4312, Los Angeles County, California","ACSSF","ca","140","00","0005605",,,,,"06","037",,,"431200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431200","Census Tract 4312",,,,507,104,90
"06037431300","Census Tract 4313, Los Angeles County, California","ACSSF","ca","140","00","0005606",,,,,"06","037",,,"431300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431300","Census Tract 4313",,,,294,41,98
"06037431400","Census Tract 4314, Los Angeles County, California","ACSSF","ca","140","00","0005607",,,,,"06","037",,,"431400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431400","Census Tract 4314",,,,382,70,132
"06037431501","Census Tract 4315.01, Los Angeles County, California","ACSSF","ca","140","00","0005608",,,,,"06","037",,,"431501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431501","Census Tract 4315.01",,,,669,142,247
"06037431502","Census Tract 4315.02, Los Angeles County, California","ACSSF","ca","140","00","0005609",,,,,"06","037",,,"431502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431502","Census Tract 4315.02",,,,497,79,143
"06037431600","Census Tract 4316, Los Angeles County, California","ACSSF","ca","140","00","0005610",,,,,"06","037",,,"431600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431600","Census Tract 4316",,,,329,106,123
"06037431701","Census Tract 4317.01, Los Angeles County, California","ACSSF","ca","140","00","0005611",,,,,"06","037",,,"431701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431701","Census Tract 4317.01",,,,651,259,113
"06037431800","Census Tract 4318, Los Angeles County, California","ACSSF","ca","140","00","0005612",,,,,"06","037",,,"431800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431800","Census Tract 4318",,,,798,152,249
"06037431900","Census Tract 4319, Los Angeles County, California","ACSSF","ca","140","00","0005613",,,,,"06","037",,,"431900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431900","Census Tract 4319",,,,792,173,268
"06037432001","Census Tract 4320.01, Los Angeles County, California","ACSSF","ca","140","00","0005614",,,,,"06","037",,,"432001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432001","Census Tract 4320.01",,,,185,55,82
"06037432002","Census Tract 4320.02, Los Angeles County, California","ACSSF","ca","140","00","0005615",,,,,"06","037",,,"432002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432002","Census Tract 4320.02",,,,807,184,220
"06037432101","Census Tract 4321.01, Los Angeles County, California","ACSSF","ca","140","00","0005616",,,,,"06","037",,,"432101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432101","Census Tract 4321.01",,,,379,72,61
"06037432102","Census Tract 4321.02, Los Angeles County, California","ACSSF","ca","140","00","0005617",,,,,"06","037",,,"432102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432102","Census Tract 4321.02",,,,323,69,88
"06037432201","Census Tract 4322.01, Los Angeles County, California","ACSSF","ca","140","00","0005618",,,,,"06","037",,,"432201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432201","Census Tract 4322.01",,,,546,192,146
"06037432202","Census Tract 4322.02, Los Angeles County, California","ACSSF","ca","140","00","0005619",,,,,"06","037",,,"432202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432202","Census Tract 4322.02",,,,473,93,119
"06037432300","Census Tract 4323, Los Angeles County, California","ACSSF","ca","140","00","0005620",,,,,"06","037",,,"432300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432300","Census Tract 4323",,,,486,32,224
"06037432401","Census Tract 4324.01, Los Angeles County, California","ACSSF","ca","140","00","0005621",,,,,"06","037",,,"432401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432401","Census Tract 4324.01",,,,599,154,134
"06037432402","Census Tract 4324.02, Los Angeles County, California","ACSSF","ca","140","00","0005622",,,,,"06","037",,,"432402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432402","Census Tract 4324.02",,,,1045,274,336
"06037432501","Census Tract 4325.01, Los Angeles County, California","ACSSF","ca","140","00","0005623",,,,,"06","037",,,"432501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432501","Census Tract 4325.01",,,,659,242,89
"06037432502","Census Tract 4325.02, Los Angeles County, California","ACSSF","ca","140","00","0005624",,,,,"06","037",,,"432502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432502","Census Tract 4325.02",,,,269,25,68
"06037432601","Census Tract 4326.01, Los Angeles County, California","ACSSF","ca","140","00","0005625",,,,,"06","037",,,"432601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432601","Census Tract 4326.01",,,,983,274,301
"06037432602","Census Tract 4326.02, Los Angeles County, California","ACSSF","ca","140","00","0005626",,,,,"06","037",,,"432602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432602","Census Tract 4326.02",,,,462,95,225
"06037432700","Census Tract 4327, Los Angeles County, California","ACSSF","ca","140","00","0005627",,,,,"06","037",,,"432700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432700","Census Tract 4327",,,,753,179,208
"06037432801","Census Tract 4328.01, Los Angeles County, California","ACSSF","ca","140","00","0005628",,,,,"06","037",,,"432801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432801","Census Tract 4328.01",,,,582,173,160
"06037432802","Census Tract 4328.02, Los Angeles County, California","ACSSF","ca","140","00","0005629",,,,,"06","037",,,"432802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432802","Census Tract 4328.02",,,,1228,320,390
"06037432901","Census Tract 4329.01, Los Angeles County, California","ACSSF","ca","140","00","0005630",,,,,"06","037",,,"432901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432901","Census Tract 4329.01",,,,600,131,159
"06037432902","Census Tract 4329.02, Los Angeles County, California","ACSSF","ca","140","00","0005631",,,,,"06","037",,,"432902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432902","Census Tract 4329.02",,,,223,48,35
"06037433103","Census Tract 4331.03, Los Angeles County, California","ACSSF","ca","140","00","0005632",,,,,"06","037",,,"433103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433103","Census Tract 4331.03",,,,881,229,336
"06037433200","Census Tract 4332, Los Angeles County, California","ACSSF","ca","140","00","0005633",,,,,"06","037",,,"433200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433200","Census Tract 4332",,,,763,242,149
"06037433302","Census Tract 4333.02, Los Angeles County, California","ACSSF","ca","140","00","0005634",,,,,"06","037",,,"433302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433302","Census Tract 4333.02",,,,375,74,94
"06037433304","Census Tract 4333.04, Los Angeles County, California","ACSSF","ca","140","00","0005635",,,,,"06","037",,,"433304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433304","Census Tract 4333.04",,,,862,233,323
"06037433305","Census Tract 4333.05, Los Angeles County, California","ACSSF","ca","140","00","0005636",,,,,"06","037",,,"433305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433305","Census Tract 4333.05",,,,1062,253,388
"06037433306","Census Tract 4333.06, Los Angeles County, California","ACSSF","ca","140","00","0005637",,,,,"06","037",,,"433306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433306","Census Tract 4333.06",,,,464,189,94
"06037433307","Census Tract 4333.07, Los Angeles County, California","ACSSF","ca","140","00","0005638",,,,,"06","037",,,"433307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433307","Census Tract 4333.07",,,,437,158,136
"06037433402","Census Tract 4334.02, Los Angeles County, California","ACSSF","ca","140","00","0005639",,,,,"06","037",,,"433402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433402","Census Tract 4334.02",,,,786,179,165
"06037433403","Census Tract 4334.03, Los Angeles County, California","ACSSF","ca","140","00","0005640",,,,,"06","037",,,"433403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433403","Census Tract 4334.03",,,,882,259,338
"06037433505","Census Tract 4335.05, Los Angeles County, California","ACSSF","ca","140","00","0005641",,,,,"06","037",,,"433505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433505","Census Tract 4335.05",,,,672,176,239
"06037433506","Census Tract 4335.06, Los Angeles County, California","ACSSF","ca","140","00","0005642",,,,,"06","037",,,"433506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433506","Census Tract 4335.06",,,,837,178,352
"06037433601","Census Tract 4336.01, Los Angeles County, California","ACSSF","ca","140","00","0005643",,,,,"06","037",,,"433601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433601","Census Tract 4336.01",,,,713,223,151
"06037433602","Census Tract 4336.02, Los Angeles County, California","ACSSF","ca","140","00","0005644",,,,,"06","037",,,"433602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433602","Census Tract 4336.02",,,,370,60,124
"06037433803","Census Tract 4338.03, Los Angeles County, California","ACSSF","ca","140","00","0005645",,,,,"06","037",,,"433803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433803","Census Tract 4338.03",,,,150,75,29
"06037433804","Census Tract 4338.04, Los Angeles County, California","ACSSF","ca","140","00","0005646",,,,,"06","037",,,"433804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433804","Census Tract 4338.04",,,,587,139,271
"06037433901","Census Tract 4339.01, Los Angeles County, California","ACSSF","ca","140","00","0005647",,,,,"06","037",,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433901","Census Tract 4339.01",,,,959,321,232
"06037433903","Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","140","00","0005648",,,,,"06","037",,,"433903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433903","Census Tract 4339.03",,,,801,200,283
"06037434001","Census Tract 4340.01, Los Angeles County, California","ACSSF","ca","140","00","0005649",,,,,"06","037",,,"434001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037434001","Census Tract 4340.01",,,,313,112,90
"06037434003","Census Tract 4340.03, Los Angeles County, California","ACSSF","ca","140","00","0005650",,,,,"06","037",,,"434003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037434003","Census Tract 4340.03",,,,528,178,94
"06037434004","Census Tract 4340.04, Los Angeles County, California","ACSSF","ca","140","00","0005651",,,,,"06","037",,,"434004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037434004","Census Tract 4340.04",,,,262,92,22
"06037434100","Census Tract 4341, Los Angeles County, California","ACSSF","ca","140","00","0005652",,,,,"06","037",,,"434100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037434100","Census Tract 4341",,,,689,163,271
"06037460001","Census Tract 4600.01, Los Angeles County, California","ACSSF","ca","140","00","0005653",,,,,"06","037",,,"460001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460001","Census Tract 4600.01",,,,35,0,0
"06037460002","Census Tract 4600.02, Los Angeles County, California","ACSSF","ca","140","00","0005654",,,,,"06","037",,,"460002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460002","Census Tract 4600.02",,,,141,39,10
"06037460101","Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","140","00","0005655",,,,,"06","037",,,"460101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460101","Census Tract 4601.01",,,,250,82,77
"06037460200","Census Tract 4602, Los Angeles County, California","ACSSF","ca","140","00","0005656",,,,,"06","037",,,"460200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460200","Census Tract 4602",,,,308,104,82
"06037460301","Census Tract 4603.01, Los Angeles County, California","ACSSF","ca","140","00","0005657",,,,,"06","037",,,"460301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460301","Census Tract 4603.01",,,,259,31,93
"06037460302","Census Tract 4603.02, Los Angeles County, California","ACSSF","ca","140","00","0005658",,,,,"06","037",,,"460302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460302","Census Tract 4603.02",,,,433,35,81
"06037460401","Census Tract 4604.01, Los Angeles County, California","ACSSF","ca","140","00","0005659",,,,,"06","037",,,"460401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460401","Census Tract 4604.01",,,,156,96,17
"06037460501","Census Tract 4605.01, Los Angeles County, California","ACSSF","ca","140","00","0005660",,,,,"06","037",,,"460501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460501","Census Tract 4605.01",,,,112,43,18
"06037460502","Census Tract 4605.02, Los Angeles County, California","ACSSF","ca","140","00","0005661",,,,,"06","037",,,"460502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460502","Census Tract 4605.02",,,,112,30,37
"06037460601","Census Tract 4606.01, Los Angeles County, California","ACSSF","ca","140","00","0005662",,,,,"06","037",,,"460601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460601","Census Tract 4606.01",,,,355,116,51
"06037460700","Census Tract 4607, Los Angeles County, California","ACSSF","ca","140","00","0005663",,,,,"06","037",,,"460700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460700","Census Tract 4607",,,,82,13,24
"06037460800","Census Tract 4608, Los Angeles County, California","ACSSF","ca","140","00","0005664",,,,,"06","037",,,"460800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460800","Census Tract 4608",,,,16,5,0
"06037460900","Census Tract 4609, Los Angeles County, California","ACSSF","ca","140","00","0005665",,,,,"06","037",,,"460900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037460900","Census Tract 4609",,,,748,137,191
"06037461000","Census Tract 4610, Los Angeles County, California","ACSSF","ca","140","00","0005666",,,,,"06","037",,,"461000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461000","Census Tract 4610",,,,416,78,158
"06037461100","Census Tract 4611, Los Angeles County, California","ACSSF","ca","140","00","0005667",,,,,"06","037",,,"461100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461100","Census Tract 4611",,,,704,146,149
"06037461200","Census Tract 4612, Los Angeles County, California","ACSSF","ca","140","00","0005668",,,,,"06","037",,,"461200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461200","Census Tract 4612",,,,241,82,47
"06037461300","Census Tract 4613, Los Angeles County, California","ACSSF","ca","140","00","0005669",,,,,"06","037",,,"461300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461300","Census Tract 4613",,,,1069,335,236
"06037461400","Census Tract 4614, Los Angeles County, California","ACSSF","ca","140","00","0005670",,,,,"06","037",,,"461400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461400","Census Tract 4614",,,,722,141,274
"06037461501","Census Tract 4615.01, Los Angeles County, California","ACSSF","ca","140","00","0005671",,,,,"06","037",,,"461501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461501","Census Tract 4615.01",,,,596,177,165
"06037461502","Census Tract 4615.02, Los Angeles County, California","ACSSF","ca","140","00","0005672",,,,,"06","037",,,"461502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461502","Census Tract 4615.02",,,,930,295,284
"06037461600","Census Tract 4616, Los Angeles County, California","ACSSF","ca","140","00","0005673",,,,,"06","037",,,"461600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461600","Census Tract 4616",,,,1184,282,353
"06037461700","Census Tract 4617, Los Angeles County, California","ACSSF","ca","140","00","0005674",,,,,"06","037",,,"461700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461700","Census Tract 4617",,,,103,23,15
"06037461901","Census Tract 4619.01, Los Angeles County, California","ACSSF","ca","140","00","0005675",,,,,"06","037",,,"461901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461901","Census Tract 4619.01",,,,1418,345,332
"06037461902","Census Tract 4619.02, Los Angeles County, California","ACSSF","ca","140","00","0005676",,,,,"06","037",,,"461902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461902","Census Tract 4619.02",,,,1077,255,299
"06037462001","Census Tract 4620.01, Los Angeles County, California","ACSSF","ca","140","00","0005677",,,,,"06","037",,,"462001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462001","Census Tract 4620.01",,,,970,156,289
"06037462002","Census Tract 4620.02, Los Angeles County, California","ACSSF","ca","140","00","0005678",,,,,"06","037",,,"462002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462002","Census Tract 4620.02",,,,919,251,402
"06037462100","Census Tract 4621, Los Angeles County, California","ACSSF","ca","140","00","0005679",,,,,"06","037",,,"462100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462100","Census Tract 4621",,,,1111,316,225
"06037462201","Census Tract 4622.01, Los Angeles County, California","ACSSF","ca","140","00","0005680",,,,,"06","037",,,"462201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462201","Census Tract 4622.01",,,,1798,482,529
"06037462202","Census Tract 4622.02, Los Angeles County, California","ACSSF","ca","140","00","0005681",,,,,"06","037",,,"462202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462202","Census Tract 4622.02",,,,1191,195,340
"06037462301","Census Tract 4623.01, Los Angeles County, California","ACSSF","ca","140","00","0005682",,,,,"06","037",,,"462301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462301","Census Tract 4623.01",,,,1517,379,542
"06037462302","Census Tract 4623.02, Los Angeles County, California","ACSSF","ca","140","00","0005683",,,,,"06","037",,,"462302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462302","Census Tract 4623.02",,,,1263,367,368
"06037462400","Census Tract 4624, Los Angeles County, California","ACSSF","ca","140","00","0005684",,,,,"06","037",,,"462400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462400","Census Tract 4624",,,,598,146,110
"06037462500","Census Tract 4625, Los Angeles County, California","ACSSF","ca","140","00","0005685",,,,,"06","037",,,"462500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462500","Census Tract 4625",,,,774,223,159
"06037462600","Census Tract 4626, Los Angeles County, California","ACSSF","ca","140","00","0005686",,,,,"06","037",,,"462600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462600","Census Tract 4626",,,,203,28,43
"06037462700","Census Tract 4627, Los Angeles County, California","ACSSF","ca","140","00","0005687",,,,,"06","037",,,"462700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462700","Census Tract 4627",,,,1578,364,391
"06037462800","Census Tract 4628, Los Angeles County, California","ACSSF","ca","140","00","0005688",,,,,"06","037",,,"462800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462800","Census Tract 4628",,,,626,237,99
"06037462900","Census Tract 4629, Los Angeles County, California","ACSSF","ca","140","00","0005689",,,,,"06","037",,,"462900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462900","Census Tract 4629",,,,314,107,21
"06037463000","Census Tract 4630, Los Angeles County, California","ACSSF","ca","140","00","0005690",,,,,"06","037",,,"463000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463000","Census Tract 4630",,,,505,106,107
"06037463103","Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","140","00","0005691",,,,,"06","037",,,"463103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463103","Census Tract 4631.03",,,,637,185,173
"06037463200","Census Tract 4632, Los Angeles County, California","ACSSF","ca","140","00","0005692",,,,,"06","037",,,"463200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463200","Census Tract 4632",,,,607,154,100
"06037463300","Census Tract 4633, Los Angeles County, California","ACSSF","ca","140","00","0005693",,,,,"06","037",,,"463300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463300","Census Tract 4633",,,,341,82,76
"06037463400","Census Tract 4634, Los Angeles County, California","ACSSF","ca","140","00","0005694",,,,,"06","037",,,"463400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463400","Census Tract 4634",,,,1399,313,305
"06037463500","Census Tract 4635, Los Angeles County, California","ACSSF","ca","140","00","0005695",,,,,"06","037",,,"463500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463500","Census Tract 4635",,,,1602,332,399
"06037463601","Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","140","00","0005696",,,,,"06","037",,,"463601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463601","Census Tract 4636.01",,,,2657,518,508
"06037463602","Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","140","00","0005697",,,,,"06","037",,,"463602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463602","Census Tract 4636.02",,,,2673,627,550
"06037463700","Census Tract 4637, Los Angeles County, California","ACSSF","ca","140","00","0005698",,,,,"06","037",,,"463700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463700","Census Tract 4637",,,,998,129,195
"06037463800","Census Tract 4638, Los Angeles County, California","ACSSF","ca","140","00","0005699",,,,,"06","037",,,"463800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463800","Census Tract 4638",,,,153,14,10
"06037463900","Census Tract 4639, Los Angeles County, California","ACSSF","ca","140","00","0005700",,,,,"06","037",,,"463900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463900","Census Tract 4639",,,,655,224,115
"06037464000","Census Tract 4640, Los Angeles County, California","ACSSF","ca","140","00","0005701",,,,,"06","037",,,"464000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464000","Census Tract 4640",,,,814,113,129
"06037464101","Census Tract 4641.01, Los Angeles County, California","ACSSF","ca","140","00","0005702",,,,,"06","037",,,"464101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464101","Census Tract 4641.01",,,,48,0,0
"06037464102","Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","140","00","0005703",,,,,"06","037",,,"464102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464102","Census Tract 4641.02",,,,293,44,0
"06037464200","Census Tract 4642, Los Angeles County, California","ACSSF","ca","140","00","0005704",,,,,"06","037",,,"464200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464200","Census Tract 4642",,,,279,47,63
"06037480002","Census Tract 4800.02, Los Angeles County, California","ACSSF","ca","140","00","0005705",,,,,"06","037",,,"480002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480002","Census Tract 4800.02",,,,159,70,15
"06037480011","Census Tract 4800.11, Los Angeles County, California","ACSSF","ca","140","00","0005706",,,,,"06","037",,,"480011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480011","Census Tract 4800.11",,,,1056,280,438
"06037480012","Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","140","00","0005707",,,,,"06","037",,,"480012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480012","Census Tract 4800.12",,,,737,202,162
"06037480101","Census Tract 4801.01, Los Angeles County, California","ACSSF","ca","140","00","0005708",,,,,"06","037",,,"480101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480101","Census Tract 4801.01",,,,489,38,215
"06037480102","Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","140","00","0005709",,,,,"06","037",,,"480102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480102","Census Tract 4801.02",,,,488,82,116
